country_ko,country,product_ko,inquiry_date,source,hs_prefix
체코,,알로에 수딩겔 크림,2024-04-19,SMBA_INQUIRY_2024,3304
영국,GB,플라스틱 푸쉬 핏 피팅 및 밸브,2024-04-19,SMBA_INQUIRY_2024,3926
베트남,VN,"케미칼, 레진, 폴리올혼합물 등 ",2024-04-19,SMBA_INQUIRY_2024,2201
태국,TH,"인조대리석, 접착제",2024-04-19,SMBA_INQUIRY_2024,3506
필리핀,PH,"문구, 필기제품",2024-04-19,SMBA_INQUIRY_2024,4820
말레이시아,MY,콘텍트 렌즈,2024-04-19,SMBA_INQUIRY_2024,
미국 ,,눈찜질팩,2024-04-19,SMBA_INQUIRY_2024,3304
아랍에미리트,AE,화장품,2024-04-19,SMBA_INQUIRY_2024,3304
카타르 ,,비강확장기,2024-04-19,SMBA_INQUIRY_2024,
홍콩,HK,샤워헤드,2024-04-19,SMBA_INQUIRY_2024,
홍콩,HK,100수 반려견 방석,2024-04-19,SMBA_INQUIRY_2024,
홍콩,HK,반려견 샴푸,2024-04-19,SMBA_INQUIRY_2024,3305
반려동물 식기,,반려동물 식기,2024-04-19,SMBA_INQUIRY_2024,2201
홍콩,HK,퍼즐교구,2024-04-19,SMBA_INQUIRY_2024,
홍콩,HK,키즈 올인원 워시,2024-04-19,SMBA_INQUIRY_2024,
홍콩,HK,키즈도시락통,2024-04-19,SMBA_INQUIRY_2024,
홍콩,HK,"가정용 IPL 제모기, 피부관리기",2024-04-19,SMBA_INQUIRY_2024,
홍콩,HK,피부관리기,2024-04-19,SMBA_INQUIRY_2024,
홍콩,HK,3 in 1 토탈케어 스킨부스터,2024-04-19,SMBA_INQUIRY_2024,
미국,US,헬로키티학용품,2024-04-19,SMBA_INQUIRY_2024,
미국,US,헬로키티물티슈,2024-04-19,SMBA_INQUIRY_2024,2201
미국,US,디즈니 젓가락,2024-04-19,SMBA_INQUIRY_2024,
미국,US,디즈니공기청정기,2024-04-19,SMBA_INQUIRY_2024,
미국,US,디즈니렌즈케이스,2024-04-19,SMBA_INQUIRY_2024,
이란,IR,페이스필러,2024-04-19,SMBA_INQUIRY_2024,
이란,IR,"필러, 보톡스",2024-04-19,SMBA_INQUIRY_2024,
이란,IR,"보톡스, 필러",2024-04-19,SMBA_INQUIRY_2024,
몽골,MN,스킨케어,2024-04-19,SMBA_INQUIRY_2024,3304
세르비아,,Revolax 필러,2024-04-19,SMBA_INQUIRY_2024,8703
미국 ,,눈찜질기 ,2024-04-19,SMBA_INQUIRY_2024,
싱가포로 ,,모기패치,2024-04-19,SMBA_INQUIRY_2024,
이란,IR,여드름 패치(Acne patch),2024-04-19,SMBA_INQUIRY_2024,
태국,TH,비오엠 커버 플렉스 쿠션(B.O.M COVER FLEX CUSHION),2024-04-19,SMBA_INQUIRY_2024,
미국,US,에세틱샵용 프로페셔널 스킨케어 제품(Professional skincare products for estheticshop),2024-04-19,SMBA_INQUIRY_2024,3304
스페인,ES,콤부차 파우더,2024-04-19,SMBA_INQUIRY_2024,3304
인도,IN,스킨케어 레이저 기기,2024-04-19,SMBA_INQUIRY_2024,3304
홍콩,HK,셀해피코 스칼프앤헤어케어샴푸,2024-04-19,SMBA_INQUIRY_2024,3305
홍콩,HK,Limpid 샴푸,2024-04-19,SMBA_INQUIRY_2024,3305
홍콩,HK,샴푸,2024-04-19,SMBA_INQUIRY_2024,3305
홍콩,HK,올인원 오가닉 샴푸,2024-04-19,SMBA_INQUIRY_2024,3305
홍콩,HK,아포테 헤어케어 라인 제품,2024-04-19,SMBA_INQUIRY_2024,3305
미국,US,시술샵 다이어트 제품,2024-04-19,SMBA_INQUIRY_2024,
미국,US,지방분해 앰플,2024-04-19,SMBA_INQUIRY_2024,3304
미국,US,컨트롤에스 지방분해주입제,2024-04-19,SMBA_INQUIRY_2024,
미국,US,뷰티샵용 지방관리제품,2024-04-19,SMBA_INQUIRY_2024,3304
미국,US,지방분해주사,2024-04-19,SMBA_INQUIRY_2024,
미국,US,LED 네온간판,2024-04-20,SMBA_INQUIRY_2024,
호주,AU,불고기 소스,2024-04-20,SMBA_INQUIRY_2024,2103
대한민국,,비료,2024-04-20,SMBA_INQUIRY_2024,
대한민국,,여성용옷,2024-04-20,SMBA_INQUIRY_2024,
타이,,피부 브라이트닝 앰플,2024-04-20,SMBA_INQUIRY_2024,3304
베트남,VN,CCTV 제품 ,2024-04-20,SMBA_INQUIRY_2024,
대한민국,,토너,2024-04-20,SMBA_INQUIRY_2024,3304
키프로스,,벌레퇴치약,2024-04-20,SMBA_INQUIRY_2024,3306
오스트레일리아,,전기BBQ 그릴,2024-04-20,SMBA_INQUIRY_2024,
이스라엘,IL,승마기계,2024-04-20,SMBA_INQUIRY_2024,8479
이스라엘,IL,"Attraction TVR : Horseback Riding Machine, Exercise Equipment",2024-04-20,SMBA_INQUIRY_2024,
이스라엘,IL,승마기구,2024-04-20,SMBA_INQUIRY_2024,
남아프리카공화국,ZA,스킨케어 기기,2024-04-21,SMBA_INQUIRY_2024,3304
대한민국,,비료,2024-04-21,SMBA_INQUIRY_2024,
타이,,미역 국수,2024-04-21,SMBA_INQUIRY_2024,1902
영국,GB,썬블럭,2024-04-21,SMBA_INQUIRY_2024,
모르코,,혈액테스트 용기,2024-04-21,SMBA_INQUIRY_2024,
